"41,""3"",""Interior Designer (Furniture)"",""Tangerang, Banten, Indonesia"",""Deskripsi PekerjaanTo Interpret and Deliver Customer Ideas, Dreams and Thought into RealityTo Create and Develop ideas of interior / Architect details, as well as to produce drawings (Sketch, 3D drawings, etc.)Assists the Schematic Design, in meaning to Create Mood Board, Sourcing and Selecting of Materials, Furniture or Material Specification and to Create Design PresentationResponsible in Monitoring The Project from Beginning to HandoverResponsible for The Accuracy of The Development Based on The DesignResponsible to Produce Construction DrawingRequirementCandidate must possess at least Bachelor's Degree in Interior DesignAt least 1 Year(s) of working experience in the related field is required for this position. Fresh Graduates are welcome to Apply.Required Skill(s): AutoCAD, Sketchup, 3DS MAX, PhotoshopDetail Oriented is Very ImportantHave a High ResponsibilityHave a Good Design TasteGood at Team WorkWillingly to TravelFast LearnerFun and CreativeMinimum GPA of 3.0 out of 4.0Show more "","""","""","""",""Entry level"",""Full-time"","""",""1""";;;;;
"42,""2"",""Creative Designers"",""Jakarta Metropolitan Area"",""About The RoleWe're looking for experienced Creative Designers to take charge end to end. As a Graphic Designer, you will work with a Motion Designer towards delivering a high-quality design output.What this role involvesTranslate strategic direction / brief into high-quality design within an established brand identityCollaborate, brainstorm, and strategize with multiple stakeholders in a wide range of materials that may include Marketing Design Materials and Branding Design Materials.Creating Innovative Graphic Design output.What the right candidate will needAt least 5 years of experience as a Graphic Designer — preferably with experience in branding or advertising agencies.Graduated majoring in Communication Visual Design (DKV)Experienced and proven portfolio through Branding Design, ATL & BTL visual artwork, and Digital Artwork (Social Media Banners, Apps Banners, Digital Banners)Updated to Graphic Design and Branding Design trends.Good understanding of Typography.Good understanding of Graphic Design Style.A good competency with design softwares (such as InDesign, Illustrator, Photoshop, Figma)A good grasp of English (our working language) and familiarity with collaborating with teammates from diverse backgrounds via written and verbal modes of communication.What you can expect from Jiva & your teamDesign pushing the boundaries — A design team where Branding and Comms Design, Design Research, Service Design and product Design work together with other stakeholders (Product, Growth, Training, etc) to constantly experiment and design solutions for our users.Competitive compensation and comprehensive benefits — Jiva comes with all the excitement and agility of a startup, with the support and resources of an established corporation. Though we operate as an independent entity, we offer competitive pay, comprehensive benefits, and generous incentives through our corporate backer, Olam International.A diverse and inclusive culture — Jiva relies on a highly diverse workforce, from our backend developers to our village-level micro-collectors";" every Jiva employee has a valued voice.Hybrid work policy — Jiva is a global company by design, and our launch during a worldwide pandemic only reinforced our ability to work from wherever we need to be. In Indonesia, you will have hybrid working model.Fun at work: We are a fun and kind group of people, who start the week with a checking and end it with a no-work hour. Despite being remote, we regularly meet every few months for team bonding sessions.FAQ'sWhat's the best way to apply?We intend to reply to everyone who takes the time to explain why they would be a good fit for this role. A few things that can get you a long way:A well-written application: We're all ears to hearing why you think you'll be great for this job. Tell us what you've done, how your experience will help you in this role, and what excites you.Portfolio: If you have a portfolio that you can share, we'll make sure to review it and use it as a conversation starter.Referrals/Common connections: You can find most of us on Linkedin.Do I need to send a resume, portfolio, references? Should it be a PDF or an HTML or Word doc?We'll let you present yourself in the best way possible — so we'll let you be the judge of this.Will I get a response?We know it takes time & effort to write in for a job application, and the least we can do is reply to you — so our intention is to reply to each application. However, we also get a lot of applications where the applicant has clearly not read the requirements — we will ignore most of these applications.What is the interview process like?Our interview process is roughly 3-4 rounds of conversations (not necessarily in this particular order):Screening chat with the hiring manager — to get an initial sense of the match between us, you, and the job role)Team-mate chat — you get to chat with a teammate and they get to talk to you. Does this still feel like a good fit?Presentation to a panel (3-4 people) — we'll provide some guidelines and ask you to present some of your recent work. This will let us dig deeper into your process, get a sense of how you think, identify problems, and work towards solutions.Wrap up chat with the hiring manager — to discuss final decision & offer details before a final offer comes your way.If at any stage of the interview process we decide that you may not be a good fit, we'll let you know and offer our time to provide feedback (if you're interested).About JivaAt Jiva, we are dedicated to improving the livelihood of smallholder farmers around the world. We focus on providing them more accessible financing, practical advice, quality products & fairer trade practices, as the lack of accessibility to such services is what’s holding this half a billion group of people behind. We believe that technology is the only viable unifying force for this un-organized sector & the only way to achieve “benefits of scale”.Talk to usWe encourage you to get in touch with us directly to start your application or get answers to any questions you may have.Rhama NalendraBrand Design ManagerEmail: rhamaditya.nalendra@jiva.agShow more "","""","""","""",""Mid-Senior level"",""Full-time"","""",""1""";;;;
"43,""1"",""Internship - Graphic Designer, Marketing, SeaBank"",""Jakarta, Jakarta, Indonesia"",""Job DescriptionProducing designs for social media content, banners, and logos for different channels of SeaBank Indonesia in good standards and according to SeaBank brand identity.Committed to carrying out assigned tasks daily and delivering on time.Following existing workflow from between other stakeholders to the Creative or Design team at SeaBank Indonesia.Working individually or collaboratively with users, other design team members, and stakeholders.RequirementsCurrently in study or fresh graduate with a relevant degree (Graphic Design, Communications, Arts, Advertising, Visual Communication Design)Understanding design hierarchy (e.g., typography, grid system, color combination, etc.)Experienced in operating design tools (Adobe Photoshop, Adobe Illustrator, and Adobe After Effects)Ability to produce design outputs such as social media content, banners, and logos in good standardsAble to do 6 months internship period with WFO schedules daily, willing to start on June 2024Please attach your CV & portfolio when submitting applicationShow more "","""","""","""",""Internship"",""Full-time"","""",""1""";;;;;
"44,""5"",""Digital Designer"",""Yogyakarta, Yogyakarta, Indonesia"",""Right Customer is seeking an experienced Digital Designer passionate about creating high-impact, visually appealing designs that capture attention and drive conversions on paid advertising. In this role, you will join a dedicated global team in producing top-quality visual assets for some of the most recognizable brands in the self-development space. The ideal candidate must have experience creating graphics and visual assets for paid advertising campaigns, handle fast turnarounds on projects, and excel under tight deadlines.Roles & ResponsibilitiesDesign high-converting static assets that align with the client's target audience and campaign objectives.Oversee the complete design process, from initial concept development to the final delivery, ensuring quality and consistency.Leverage Photoshop for basic photo manipulation, cropping people/assets from backgrounds, and retouching.Collaborate with copywriters, media buyers, and strategists to integrate text and visuals seamlessly, enhancing the overall impact of the ads.Use data-driven insights to refine designs and optimize their performance across all advertising channels.Prepare and export design assets tailored for various platforms, including banner display ads, social media ads, and YouTube thumbnails.Maintain organized source files for easy access and collaboration within the team.Provide design support for other marketing initiatives as needed.RequirementsUp-to-date portfolio demonstrating past work experience creating static assets for paid advertising.Minimum of 3 years in graphic design, with a focus on creating digital advertising materials.Expertise in using Adobe Creative Suite.Understanding of fundamental design principles such as typography, layout design, and color theory.Proven track record in direct response design, creating graphics that capture attention and drive conversions.Excellent English communication—both written and verbal.Ability to manage quick project turnarounds and thrive under stringent deadlines.Ability to work collaboratively within a team and take constructive feedback.The Ideal Candidate...Exhibits meticulous attention to detail in all design work.Demonstrates a results-oriented mindset, consistently striving for high conversion rates.Possesses a strategic and innovative thought process, always seeking fresh design solutions.Shows a natural curiosity and willingness to experiment with new design styles.Utilizes data-driven insights to inform design decisions and optimize performance.A Team Player.If this sounds like you, we'd love to hear from you! Please fill out the application and our team will be in touch.Show more "","""","""","""",""Entry level"",""Full-time"","""",""1""";;;;;
"45,""1"",""Digital Graphic Designer"",""Yogyakarta, Yogyakarta, Indonesia"",""Right Customer is seeking an experienced Digital Designer passionate about creating high-impact, visually appealing designs that capture attention and drive conversions on paid advertising. In this role, you will join a dedicated global team in producing top-quality visual assets for some of the most recognizable brands in the self-development space. The ideal candidate must have experience creating graphics and visual assets for paid advertising campaigns, handle fast turnarounds on projects, and excel under tight deadlines.Roles & ResponsibilitiesDesign high-converting static assets that align with the client's target audience and campaign objectives.Oversee the complete design process, from initial concept development to the final delivery, ensuring quality and consistency.Leverage Photoshop for basic photo manipulation, cropping people/assets from backgrounds, and retouching.Collaborate with copywriters, media buyers, and strategists to integrate text and visuals seamlessly, enhancing the overall impact of the ads.Use data-driven insights to refine designs and optimize their performance across all advertising channels.Prepare and export design assets tailored for various platforms, including banner display ads, social media ads, and YouTube thumbnails.Maintain organized source files for easy access and collaboration within the team.Provide design support for other marketing initiatives as needed.RequirementsUp-to-date portfolio demonstrating past work experience creating static assets for paid advertising.Minimum of 3 years in graphic design, with a focus on creating digital advertising materials.Expertise in using Adobe Creative Suite.Understanding of fundamental design principles such as typography, layout design, and color theory.Proven track record in direct response design, creating graphics that capture attention and drive conversions.Excellent English communication—both written and verbal.Ability to manage quick project turnarounds and thrive under stringent deadlines.Ability to work collaboratively within a team and take constructive feedback.The Ideal Candidate...Exhibits meticulous attention to detail in all design work.Demonstrates a results-oriented mindset, consistently striving for high conversion rates.Possesses a strategic and innovative thought process, always seeking fresh design solutions.Shows a natural curiosity and willingness to experiment with new design styles.Utilizes data-driven insights to inform design decisions and optimize performance.A Team Player.If this sounds like you, we'd love to hear from you! Please fill out the application and our team will be in touch.Show more "","""","""","""",""Entry level"",""Full-time"","""",""1""";;;;;
"46,""2"",""Booth Designer"",""Jakarta, Indonesia"",""Deskripsi PekerjaanMembuat desain dan layout booth untuk pengembangan channel dengan mengacu pada standar desain yang berlaku.Membuat gambar kerja dari desain booth pameran, showroom, dan fixture yang telah disetujui untuk diberikan kepada kontraktor.Melakukan survei pra pembuatan booth dan checklist hasil pembuatan booth.PersyaratanPendidikan minimal S1 Jurusan Interior Design atau Arsitektur.Diutamakan memiliki pengalaman sebagai booth designer di industri Home Appliances atau Electronic.Memiliki kemampuan komunikasi, kreatif dan ketelitian yang tinggi.Mampu mengoperasikan Ms. Office dan software design (AutoCAD/Sketchup) dengan baik.Wajib melampirkan portfolio hasil design.Penempatan Head Office (Kuningan, Jakarta Selatan)Show more "","""","""","""",""Associate"",""Contract"","""",""1""";;;;;
"47,""5"",""Creative Designer"",""Greater Surabaya"",""Company Description: Mamabear adalah produk pelancar ASI dari Indonesia yang dibuat dengan bahan berkualitas dan telah terbukti khasiatnya. Job Description:This Graphic Designer/Motion Graphic Designer profession is also for those of you who are looking for a position: Art Director, Animator, Visual Communication Designer, Creative Designer.Create and execute design concepts into digital or print media for promotional tools, branding, advertisements, and campaigns that are able to attract or suit the company's market.Conveying the """"message"""" in the design to the company's marketDevelop creative content in social media / online mediaSupport other divisions to communicate activities to external parties into visual formStay updates in industry trends to bring innovative ideas for design.Show more "","""","""","""",""Entry level"",""Full-time"","""",""1""";;;;;
"48,""1"",""Designer (Freelance)"",""Jakarta Metropolitan Area"",""Media.Monks is a digital-first marketing and advertising services company connecting the dots across content, data & digital media and technology services. Inspired by the connectivity and flexibility of technology APIs, Media.Monks’ single-P&L model offers brands seamless access to a nearly 6,000-strong team of digital talent organized across 57 talent hubs in 33 countries.With us, you'll find a diverse group of colleagues with different backgrounds and perspectives. We believe everyone has something of value to offer, and that sustaining a truly diverse, equitable and inclusive workplace begins with fostering an environment where people can be themselves, authentically, every day. We want to build something with the potential to change the heart of our industry, and we’d love to include your unique perspective.We have an opening for a talented designer who wants to further their skills in digital asset design. In this mid-level role, you’ll join a dedicated team in producing digital ads and assets for one of the world’s most recognizable brands.Role & ResponsibilitiesIn this role, you’ll specialize in the design of visuals for a wide variety of channels, including product interfaces, social media and display advertising.This is a fast-paced role that requires impeccable production skills.You’ll work as part of a dedicated global team of designers, illustrators, animators and art directors that produces world-class work.The job is about harmonizing speed, style and scale to produce loads of good-looking assets at a steady pace.Pixel perfectness is important. You safeguard quality at all times and work together with QA testers.In addition to making images incredible, you’ll make sure that designs adhere to guidelines and are consistent across ad formats, dimensions and languages.RequirementYou have 3+ years of experience.You have solid Photoshop and Illustrator skills. Sketching skills are a plus.You know how to keep your files, layers and folders super-organized.You can take charge of small tasks independently, and take on bigger jobs with little supervision.You can contribute to different stages of the production process, from setting styles and layouts to transcreating for formats and language versioning.Exceptional attention to detail, problem solving, and coping with rapid change is required.You’re always on the lookout for process efficiencies.You are curious about visual language and culture and constantly look to improve your skillsets and infuse fresh ideas into your workYou can handle repetitive tasks and stay focused.You’re well-versed in English and production tricks.You’re a clear communicator and are happy to work with designers from all over the world.About Media.MonksMedia.Monks is the purely digital, unitary operating brand of S4Capital plc that connects 7,600+ digital natives across one global team. We are united by a mission to shift industries forward and pave the path towards ambitious outcomes so our clients and our people can realize their full potential for growth. Joining Media.Monks means becoming part of a highly ambitious collective of some of the most gifted, focused, joyful talent from all over the world, with the goal to change the industry for good.Our unified model combines solutions in media, data, social, platforms, studio, experience, brand and technology services to help our clients continuously reinvent themselves throughout increasingly rapid cycles of disruption. Our efforts to shape culture, build innovative technologies and unlock the future of growth have earned recognition from numerous esteemed panels: we maintain a constant presence on Adweek’s Fastest Growing lists (2019-23), regular recognition at Cannes Lions, and continual inclusion in AdExchanger’s Programmatic Power Players (2020-24). In addition, we’ve received the honor of being Adweek’s first AI Agency of the year (2023), the title of Webby Production Company of the Year (2021-24), a record number of FWAs, and have earned a spot on Newsweek’s Top 100 Global Most Loved Workplaces 2023. Together, these achievements solidify our experience in digital innovation, excellence in craft, and commitment to personal growth.We are an equal-opportunity employer committed to building a respectful and empowering work environment for all people to freely express themselves amongst colleagues who embrace diversity in all respects. Including fresh voices and unique points of view in all aspects of our business not only creates an environment where we can all grow and thrive but also increases our potential to produce work that better represents—and resonates with—the world around us.While we continue to grow our teams, please be mindful of fraudulent job postings and recruiting activities that may use our company name and information. Please be mindful to protect your personal information, especially your national identification number, and bank account information during a recruiting process. While Media.Monks may reach out to potential candidates via LinkedIn, we will always ask applicants to apply through our website (https://media.monks.com/careers) and will never ask for payment or bank account information during the recruitment process.DisclaimerResponsible for resourcing and implementing security controls for your teams processes and systemsResponsible that all your personnel apply information security in accordance with the established information security policyShow more "","""","""","""",""Entry level"",""Full-time"","""",""1""";;;;;
"49,""1"",""Social Media Specialist"",""Jakarta, Jakarta, Indonesia"",""ResponsibilitiesCreate Content plan (weekly/monthly)Create, Developed & Implement social media strategies through content & live hostingManage and grow social media accounts (TikTok, Instagram, Facebook & Twitter)Create relevant content to increase brand awareness and sales leadsKeep on track with social media tools and trendFinding and suggest KOL for promotionAdministering all social media accounts to ensure up-to-date contentAnalyze campaign and social media performanceCollaboration with design team to create contentCreate weekly/monthly report social media performanceRequirementsBachelor's degree (S1) or equivalent in a related fieldWorking experience 1-2 years of developing Social Media Account in FnB industryAble to use simple editing tools for image and video, able to use Illustrator/Photoshop/AfterEffects is a plus pointCreative, Proactive, Open Minded, Simple Thinking & Story TellerProven experience in managing social media accounts for businessesStrong understanding of social media platforms, trends, tools and best practicesHave a keen eye on design and aestethicsAble to manage social media adsCreate and execute photo and video for social media contentConfident to speaking front of camera and capable being a talentExcellent written and verbal communication skillsStrong analytical skills to track and report on social media performanceAbility to work independently, and work with a team when necessary to meet deadlinesAvailability to join ASAP and placement at PIK 2Show more "","""","""","""",""Entry level"",""Full-time"","""",""1""";;;;;
"50,""1"",""Graphic Designer"",""Surabaya, East Java, Indonesia"",""RequirementsS1 Desain Komunikasi Visual / Desain GrafisIPK min. 3.00Pria/wanita usia maks 27 thMemahami basic programming Desain GrafisResponsibilitiesMembuat konten visual sesuai media yang dibutuhkan (digital atau cetak)Show more "","""","""","""",""Entry level"",""Full-time"","""",""1""";;;;;
"51,""5"",""Graphic Design Intern"",""Jakarta, Jakarta, Indonesia"",""What You Will Do :Creating graphic and creative visual designs for In-App campaigns, features education and promotions needsDevelop unique, new concepts, creative approach for marketing programsWhat You Need to Have :Candidate must be at least on 6th semester of Bachelor's from majoring in Art/Design/Creative Multimedia or equivalentBasic knowledge of layouts, typography, line composition, color, and other graphic design fundamentalsProficient to operate various Adobe CreativeWilling to work hybrid in Jakarta for 3-6 monthsShow more "","""","""","""",""Internship"",""Internship"","""",""1""";;;;;
"52,""4"",""Digital Marketing Executive"",""Jakarta, Indonesia"",""Who We Are:MIMS is Asia-Pacific’s leading multi-channel provider of trusted, quality medical information, medical education, and knowledge services connecting healthcare communities. Our work empowers healthcare professionals to improve patient outcomes by facilitating knowledge exchange and better decision-making. Today, MIMS has a strong regional presence in 17 countries and regions across Asia-Pacific with approximately two million healthcare professionals subscribed to its drug & resource portal, digital and print publications. We provide solutions to leading pharmaceutical companies and established healthcare institutions across the world.Overview:You will be involved in an exciting chance of introducing MIMS online education service to Indonesian markets as marketing executives.Your main mission will be to acquire healthcare professionals’ actions in the MIMS digital platforms and generate revenue in the platform.You will execute and coordinate marketing campaigns to achieve targets.This will be a great opportunity to expand your experience to be fully engaged in various marketing campaigns for digital platforms.Responsibilities:Understand MIMS brand, the digital platform strategy, product design, and its value propositions to end-users.Execute marketing strategies to generate traffics and engagements in Indonesia local markets for MIMS platforms, primarily websites but also including mobile applications in the future.Collaborate with internal operation team members to develop campaign materials and give supports in user experience.Setup email campaign by writing up effective campaign messages to local audience.Use social media and search engine ad networks to improve performance.Monitor traffics and conversions using web analytics tools (Google Analytics).Report to Marketing Manager, effectively communicating your insights and plans to cross-functional team members.Requirements (Must have):Knowledge in Technical SEOExperience not only in digital sales area but also web analytics tool. (eg. Google Analytics).MUST BE FLUENT in English (spoken and written) as this will be your daily job main language and also Indonesian Bahasa.Bachelor’s degree in marketing/communication/business administration or related field from well-known university.Minimum 2-3 years of similar work experience.Strong problem solving and analytics skills to handle situation.Hands-on experience of digital marketing and digital advertisement.Able to work independently and or as a team member.Experience in healthcare industry is preferred.Show more "","""","""","""",""Mid-Senior level"",""Full-time"","""",""1""";;;;;
"53,""3"",""Creative Lead"",""Jakarta, Indonesia"",""What will you do:The Creative Lead will focus on graphic, motion, and socmed content design that engages, informs, and inspires action and transforms the existing team to become an in-house creative agency. This role requires a strategic mind that can take concepts and ideas and create visual representations in web, mobile, social media, print, and tradeshow/event media. Using their expert knowledge of current design software and processes, the Creative Lead will collaborate with multiple departments across Paper.id, taking written and verbal ideas and converting them into a design that connects with the consumer. This position will have a thorough understanding of branding and marketing and will guide and develop a creative solution for every project with a humble, team-first approach.What You Get To Do Everyday:Collaborate, brainstorm, and strategize with internal and external stakeholders on a wide range of materials that may include web pages, infographics, presentations, printed collateral, social media, signage, events, video, motion graphics, and internal communications.Collaborate with stakeholders as needed on projects and initiatives.Translate strategic direction into high-quality design execution within an established brand identity.Develop concepts and designs by hand or with software and execute original content design by deciding the ideal usage of color, text, font style, imagery, and layout according to Paper.id brand guidelines.Partner with copywriters on the early stages of user experience (UX), wireframes, layout, design, and copy.Partner with the social media team to create engaging contentAdapt creative approaches based on local relevance needs of markets and audiences.Evolve the brand style guides for each Marketing channel and audience.Design global templates and standards for creative Marketing and Sales.Stay informed of the latest trends and forecasts in Marketing, Communications, UX, and Technology Services.Assist in cataloging all creative projects.Show more "","""","""","""",""Mid-Senior level"",""Full-time"","""",""1""";;;;;
"54,""5"",""Graphic Design Specialist"",""Jakarta, Jakarta, Indonesia"",""Company Description: Arthatel is a leading provider of Information and Communication Technology (ICT) Services & Solutions - emphasising innovation, reliability and expertise. Job Description:Graphic Design SpecialistShow more "","""","""","""",""Entry level"",""Full-time"","""",""1""";;;;;
"55,""3"",""Brand Identity Designer"",""Jakarta Metropolitan Area"",""It's fun to work in a company where people truly BELIEVE in what they're doing!‎‎Job DescriptionTranslating the Traveloka brand strategy, brand essence, personality, and go-to-market plan in each operating country into a tangible brand identity design system that is contextual, scalable, and easy-to-implement in every workstream. To achieve this, the Brand Identity Designer will be mainly responsible to:Collaborate with the Country Heads, Creative Directors, Brand Identity Design Lead, and other designers to defining & developing brand identity design system and standards for each locale";" including but not limited to brand identity/logos, design principles, visual design language (color, typography, iconography, illustration style, imagery, and photography), tone of voice, visual communication design system, motion design, sound design, illustration style, etcUnderstand, build, and propose the brand identity design system and visual attributes needed by each Traveloka’s operating countries based on the brand maturity level – to keep Traveloka brand health stay in shape in every country and minimize Traveloka brand misattribution in every visual communication outputDevelop a contextual, easy-to-understand, and easy-to-implement brand identity guidelines tailored for each locale, including the best practice and the dos & don’ts, as well as governing them and facilitating the team for its implementationProactive in evaluate, iterate, and revamp the brand identity guidelines and its best practice implementation in a timely manner, while also maintaining smooth communication around itDevelop other deliverables related to brand identity design, corporate and internal communication needs in Traveloka and execute them in a fast-paced and highly fluid environment‎RequirementsThinking: Mastery of conceptual and systematic thinking skills, project concept creation, translating abstract business objectives into brand communication and design strategyTechnical expertise: Strong expertise and knowledge in crafting brand identity & communication design system that is feasible, impactful and easy-to-implement for all design stakeholders and product marketers under Traveloka with a keen eye for detailFacilitation skills: To be able to facilitate designers, content creators and other stakeholders in complying to the design principles and guideline with context in every design and content deliverables possibleCommunication skills: Articulate in convincing, educating, and advocating the importance of coherent brand identity design implementation in all aspects of communication and content production. This role should be able to explain complex ideas in a nice, simple way for everyone.Capability to collect feedbacks, analyze, and synthesize them into tangible next action plan to improve the brand identity design guideline – as well as iterating the design to stay up-to-date with the latest business context and needsUnderstanding the end-to-end context and process of product and brand communication designInterest and diligence in exploring, documenting, maintaining, and improving the brand identity design system and how users consume the information over timeHighly adaptive and savvy in adopting new design tools/software, such as design automation and AI toolsMinimum 3 years in brand design or communication design experiencePlus point if you are: Experienced in setting up, governing, facilitating, maintaining brand identity design or brand guidelines with good project management skills‎If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!Show more "","""","""","""",""Entry level"",""Full-time"","""",""1""";;;;
"56,""1"",""Graphic Designer"",""Jakarta, Indonesia"",""As our Graphic designer, you will be leading and creating engaging on-brand print and digital media to meet the Company's desired objectives. You will be shaping the visual aspects of the brand, from social media, website, EDMs, product packaging, event branding and more.Our ideal candidate has a curious and open mind to generate original creative solutions and ideas. You have a creative flair and a strong ability to translate requirements into good design, to inspire and attract the audience. You know your Adobe Creative Suite well and you're happy to bounce between various softwares depending on the occasion. You have strong work ethics and believe in the endless pursuit of excellence.Projects will vary from mid-large scale depending on level of expertise and niche. Projects include, but not limited to, photoshoot conceptualisation and direction, website management, content for weekly launches and social media, promotional content for paid-advertising, packaging design and conceptualisation, merchandise design, event branding and visual design. ResponsibilitiesChurn a wide range of static and motion graphics on time and on spec - from quick sharp video ads to rich catalogues"; maintaining information accuracy, creative tone, style and visual brand consistency on projects and collections.Lead and execute assigned projects and see through ideation and conceptualisation.Listen to design needs; comfortable making decisions regarding production and development of content, media or collaterals from a holistic perspective, to deliver a high level of work across all assets.Look after digital and physical assets, and store them where they can be found easily and quickly; including photography and computer equipment.Collaborate across and within the Company to drive up standards of creativity and support any other projects and initiatives that require design support.Stay up-to-date with graphic design trends, industry developments and tools; strengthen internal creative design processes.Exude a sense of innovation through research, sharing or generating ideas to strengthen the visual identity of the brand.Requirements & Essential SkillsMin. 3 years experience within the advertising/media/e-commerce industry working in a creative role.In-depth knowledge of graphic design tools, mainly Adobe Creative Suite (After Effects, Premiere Pro, Photoshop and Illustrator), Davinci, styles and layout techniques;" including video.A strong eye for good typography, design, composition, imagery, layout, storytelling and/or talent selection.A problem solver and resourceful individual with clear communication skills.A solid understanding of what it means to be young, hungry and free.Excellent time management skills with the ability to work independently and effectively as a team player is key.A strong understanding or prior experience at an e-commerce or offline retail brand preferred, but not required.Understanding of website management and development is a bonus.Meta, Klaviyo and/or Tiktok certified is a bonus.Passion for automation, AI, leadership and you should encompass a growth mentality.Show more "","""","""","""",""Entry level"",""Full-time"","""",""1"""
"57,""4"",""UI UX Designer"",""Jakarta, Jakarta, Indonesia"",""Responsibility is to become the product manager's thought partner to identify the most suitable approach to balance user problems, business objectives, and technical feasibility.Responsible for delivering design solutions that hit the sweet spot between balance user problems, business objectives, and technical feasibility.Expected to possess a strong human-centered design mindset, very collaborative in nature, and able to engage in business conversations.Minimum QualificationsPossess a strong proficiency in various design fields, such as typography, layout, UI patterns, design principles, etc.Experienced in utilizing various UX methods and tools, such as design sprint, UX audit, A/B test, etc.Possess strong communication and collaboration skills.Able to articulate design decisions to convince stakeholders.Able to understand the business contexts behind product or design objectives.Show more "","""","""","""",""Associate"",""Full-time"","""",""1""";;;;;
"58,""4"",""Graphic Designer Specialist"",""Jakarta, Jakarta, Indonesia"",""ResponsibilitiesEverything is here for you!Arya Noble is the brains behind Indonesia's leading beauty and wellness brands like Erha, Genero and Derma Xp.Here at Arya Noble, you will be involved in creating various masterpieces which contribute to filling the lives of our customers with excitement and hope. We offer #ExcitingJourney experiences where you can thrive in working environments that support both your personal and career growth so that every one of us will be prepared to lead a purposeful and successful life.Don’t Miss The Opportunity To Begin Your #ExcitingJourney By Joining Arya Noble If You Have The Right Passion And Have The Following CriteriaDo you embrace your love and passion for the following activities?Analyze current trends, brand briefs, marketing objectives, brand guidelines, and creative directions. Take part in brainstorming sessions to create and develop key visuals or master designs for various design needs.Collaborate with the Brand & Product Marketing team to ensure compliance labeling and language are correctly applied in all marketing materials.Design various digital media (social media assets, online ads, motion graphics, etc.) and print media (posters, brochures, booklets) to support marketing and campaign initiatives.Maintain strong relationships and collaboration with internal and external stakeholders to achieve operational and business goals.Participate in brand photo shoot sessions.Review and revise graphic designs as needed, ensuring alignment with brand guidelines and publication standards.Uphold brand consistency and high-quality standards across all marketing projects, ensuring only top-notch work is delivered.Ensure all tasks are completed in accordance with the service level agreement.RequirementsDoes it match your criteria?Has bachelor's Degree in Design Creative Visual, Marketing Communication, or a Related Field.1-2 years of experience as a Graphic Designer is a plus, Fresh Graduates are Welcome.Possess a design portfolio.Proficiency in Design Principles, Color Theory, and Project Management.Skilled in Editing Software such as Adobe Photoshop, Adobe Illustrator, etc.Familiarity with Video and Motion Editing Software like Adobe After Effects and Premiere Pro.Now we'd love to see your talents and start your #ExcitingJourney by submit your profiles (CV)."","""","""","""","""","""","""",""1""";;;;;
"59,""1"",""Art Director"",""Jakarta, Jakarta, Indonesia"",""About OgilvyOgilvy was founded in 1948 by David Ogilvy. David created a culture that deeply respects and cares about its people and clients. Our mission is to inspire people and brands to make an impact and we are committed to attracting, growing, and retaining the best talent in the industry.About The RoleWe are looking for an Art Director with an exceptional background in digital, branding, and content work to join our award-winning creative team. This is a unique opportunity to become part of a group passionate about user-centered design, telling compelling stories, and creating extraordinary experiences. In all things creative, we believe in pushing boundaries and clarity of execution. Our work spans brand identity, mobile web and apps, live action and animated films, infographics, advertising campaigns, and more.What You’ll NeedAn excellent portfolio showcasing several recent, live projects.BFA/BA in Graphic, Digital Media Design or related field (or equivalent experience).Strategic mindset.A deep understanding of design principles.Deep knowledge of Information Architecture (IA) and User Experience (UX) methods for responsive web and mobile app design.The ability to define and document great user-centered digital experiences.The ability to clearly and confidently present your work in front of both internal and external audiences.Ability to keep up with current trends in digital design, development and communication technologies.Experience with agile process.Expert knowledge of Adobe Creative Suite—in particular Photoshop, Illustrator and InDesign.Knowledge of Sketch, Adobe Muse, Adobe Edge or other new design and prototyping software tools is a plus.HTML, CSS and/or JavaScript skills are a plus.Experience supervising junior or production designers is a plus.Strong attention to detail. Self starter. A positive attitude and a collaborative personality.How We’ll Support YouOgilvy celebrates its people. Fully. Enthusiastically. Unhesitatingly. We’ll empower you with the tools you’ll need to succeed. We’ll give you the autonomy to seek out new paths and better ways of doing things. We’ll support you with colleagues who are experts in their disciplines, drawn from across the Ogilvy network. And we’ll provide opportunities for you to do work of which you’ll be proud, with people you’ll be proud to call your teammates.At Ogilvy, our people are at the heart of what we do: a creative agency that sparks game-changing ideas across culture and business through collaboration, integrity, and a celebration of self-expression.We believe in building powerful teams with purpose. This means hiring and nurturing talent across all races, ethnicities, religions, abilities, sexual orientation, and gender identities – and we relentlessly curate transformative initiatives that make our commitment to fairness, and equity a reality.Our ultimate mission is to leave a positive impact on the world, creating a better future for all, while supporting and uplifting the global communities we serve. This is central to our mantra of Borderless Creativity.All qualified applicants will receive consideration for employment without regard to race, color, religion, sex, sexual orientation, gender identity, national origin, disability, or status as a protected veteran.Show more "","""","""","""",""Mid-Senior level"",""Full-time"","""",""1""";;;;;
"60,""4"",""Design Graphics"",""Badung, Bali, Indonesia"",""Must be proficient with design software (Photoshop, In Design, Illustrator, Freehand, Flash etc)Web design knowledge, photography and videography is a plusExcellent in English, ability to do copywriting in EnglishCreative and meticulousAble to work independently under tight scheduleFamilliar with web designWork experience in property will be an advantageDomicile in Bali"","""","""","""","""","""","""",""1""";;;;;
