"41,1,""Data Center & Analysis"",""Jakarta, Jakarta, Indonesia"",""Region: JakartaResponsibilitiesStandby on site (shifting) for maintain and monitor all utility and facility of Data CenterControl, measure, and deep learning about all power or facilities (Trafo, Genset, UPS, PUTR)Daily, weekly, and monthly report of Data Center utilityFirst handling troubleshooting of utilitySupervising all sub-contractor activitiesCoordinates with third party vendor for preventive and corrective maintenanceAssist NOC in change operation according to the NOC requirementIssued check and approve Data Center permit from any access and activityWilling to work on shiftingRequirementsCandidate must be possess at least a Bachelor’s Degree in Engineering (Electrical / Mechanical / Telecommunication)Experienced at least 1 (one) year is required for this positionHave a good knowledge about Data Center and facilityHave a good knowledge about TIA-942 & ISO 27001 would be an advantageWilling to work overtime or long shift (incidental)Able to work alone or team and have a good communication skillBack Get The FormShow more """;;;;;;;
"42,1,""Data Analytics Graduate"",""Jakarta, Indonesia"",""We are looking for ambitious graduate in their final year of study or recent graduates with less than three years of experience to help us tackle the healthy lifestyle challenge – now and in the future.You should enjoy being challenged, so that rather than being overwhelmed if a task seems impossible, you welcome the opportunity to be innovative. You also need to be good at absorbing information, analysing problems, making objective decisions and coming up with original ideas. You should have the drive, confidence and resilience to get things done, the flexibility to work in a team and the credibility to influence others.You could take up a variety of key responsibilities including:• Statistical modelling.• Visualisation and insight delivery.• Project management.Minimum qualifications:• Candidate must be in final year of study/possess at least a Bachelor’s Degree in Business Administration, Data Science, Statistics or Mathematics with min GPA of 3.0.• Proficient in SQL.• Prior experience using Google Cloud Platform, Looker Studio, Matlab, Power BI, Phyton, R, Stata and Tableau is preferred.• Have strong analytical and problem-solving capability, high standard of achievement, motivation, and interest.• Ability to work in a diverse and multi-ethnic teamwork.• Strong verbal and written English communication skills.Show more """;;;;;;;
"43,1,""Data Operation Analyst"",""Jakarta Metropolitan Area"",""ResponsibilitiesEfficiently process and analyze performance data to generate valuable insights for management.Provide comprehensive data reports and summaries to support informed decision-making in both management and operations.Conduct thorough analysis of performance metrics to identify trends, patterns, and areas for improvement in the organization.RequirementsGraduated with min GPA 3.00, from Engineering majorHave a good data analystFamiliar with using data processing tools";" excel, SQL, etcShowing excellent personal quality in analysis and judgment, teamwork, and good time managementShow more """;;;;;;
"44,1,""Commercial Business Analyst"",""Cimanggis, West Java, Indonesia"",""Business Solutions team supervise current logistics products offering and marketing. The ideal candidate will have a solid foundation in market analysis, performance review, and the ability to identify opportunities for product improvements. The role requires close collaboration with the e-commerce platform team and other stakeholders, and fluency in Mandarin is essential to facilitate effective communication in partnership initiatives.ResponsibilityConduct comprehensive market analysis to inform strategic decisions for product development, positioning, and expansionRegularly review and analyze product performance, identifying trends, insights, and opportunities for enhancement and optimizationCollaborate with cross-functional teams to gather requirements for new services or product inquiriesFacilitates leaderships meetings, prepare reports findings and actionable recommendations for management review and relevant stakeholdersParticipate in the product development cycle, offering analytical support, user surveys, other methods to gather customer feedback to improve overall product offerings and ensuring product market fitliase between product operations team and external stakeholders, providing language support and ensuring clarity in communicationContinuously monitor the competitive landscape, compiling insights of competitors strategies, market trends, and industry changesQualification:Bachelors degree in STEM (Science, Technology, Engineering, Mathematics) / business / economics from a reputable institution"; advance degree is a plusCompetency:Fluency verbal and written in English and Mandarin (Chinese).Comfortable with figures, must have solid data analytics skills and knowledge: Microsoft ExcelFamiliarity with business intelligence software or moderate understanding in SQLPro-active, self-motivated, strong problem-solving skillsStrong analytical skills, ability to interpret large sets of data and translate findings into strategic initiativesProficient in market analysis, data visualizationCollaborative team player;" ability to work well in team environment and autonomously with little directionAbility to work effectively in fast-paced, cross-functional environments.Experience:Minimum 2 years of experience in business analyst role (preferably in logistics/e-commerce industry)Experiences in speaking in Mandarin(Chinese) in working set-upsFresh graduates are welcome to applyShow more """;;;;;
"45,1,""Data Analyst"",""Jakarta, Indonesia"",""Key responsibilities:• Design and maintain data pipeline architecture across many sources: relational databases, API, google sheets, excel, csv• Utilizing Business Intelligence tools to turn the data into actionable insights, increase operational efficiency, and support executive decisions.• Identifies, and implements internal process improvements: automating manual processes, optimizing data delivery, re-designing infrastructure for greater scalability• Monitored key performance indicators in FMCG Industry• Works with related stakeholders such as Sales Director and Account Managers.Requirements:• Minimum Bachelors degree in related major• At least 1 years of hands-on experience as a Data Analyst / Data Engineer / Business Intelligence.• Proficient in ETL (Extract, Transform, Load) processes.• Proficient in DBMS and SQL (Big Query / PostgreSQL)• Proficient in one of the programming languages (Python preferrable)• Familiar with Business Intelligence tools (Power BI / Tableau)• Familiar with the use of Google Cloud Platform (GCP)• Business acumen in FMCG Industry will be preferred (Open from other industry)Show more """;;;;;;;
"46,1,""Jr. Business Analyst"",""Jakarta, Indonesia"",""We are looking for a highly skilled Data Analyst to join our team. The ideal candidate will have expertise in SQL, proficiency in Google Sheets with excellent dashboarding skills, and a knack for critical thinking to solve complex problems. Moreover, strong communication skills are vital as you will collaborate with multiple stakeholders to ensure user satisfaction and align with our Annual Operating Plan objectives.Expectations of the Role:SQL Proficiency: Mastery in SQL is crucial for extracting and analyzing data from various databases.GSheets Fluency & Dashboarding Skills: Proficiency in Google Sheets and the ability to create informative dashboards are essential for visualizing data effectively.Critical Thinking: Ability to dive deep into data to analyze business performance, identify trends, and provide actionable insights.Communication Skills: Excellent communication skills are required to work effectively with multiple stakeholders and present findings in a structured manner to management.User Satisfaction Focus: Prioritize user satisfaction by understanding their needs and helping them achieve their goals outlined in the Annual Operating Plan.Success Matrix:User Satisfaction: Measure and improve user satisfaction through proactive support and tailored data solutions.Goal Achievement: Collaborate with stakeholders to ensure alignment with the Annual Operating Plan objectives, such as hitting supply targets and achieving MIB$ targets.Key Responsibilities:Business Performance Analysis: Analyze business performance, trends, and patterns to provide insights to key stakeholders, facilitating informed decision-making.Ad-hoc Analysis: Conduct ad-hoc analyses to understand specific business cases and challenges, providing conclusive recommendations based on findings.Structured Presentation: Present findings and recommendations in a structured and well-formatted manner to management, ensuring clarity and understanding.Business Planning Guidance: Guide stakeholders in business planning processes to align strategies with annual targets and optimize performance.Timely and Accurate Reporting: Deliver reports with accurate and timely data, maintaining data integrity and reliability.Show more """;;;;;;;
"47,1,""Supporting Officer - Tebing Tinggi"",""Jakarta Metropolitan Area"",""Deskripsi PekerjaanMelakukan kegiatan administrasi di kantor Tebing TinggiPersyaratanPendidikan minimal D3 semua jurusanMemiliki pengalaman di bidang administrasiMenguasai Ms Office (Excel dan Word) untuk pengolahan dataTeliti dan terorganisirKomunikatif dan bisa bekerjasama dengan baikBerdomisili di Tebing Tinggi dan sekitarnyaShow more """;;;;;;;
"48,1,""Finance"",""Jakarta, Indonesia"",""Job DescriptionResponsible for checking, reviewing and processing supporting documents related to invoice issuance.Prepare invoice issuance on day-to-day basis including classifying and posting and recording in accounting system.Check and verifying incoming payments received against outstanding receivables and applied them accordingly to ensure all payment are accounted.Monitoring outstanding receivables and follow up with related user for settlement.Review long aging items to ensure no long aging items remains unsettledReconcile account receivable subledger.Posting journal entries into accounting systems.Involve in the monthly financial close process, including ensuring all receivables and revenue are properly recorded.Prepare any other ad-hoc data requestRequirementsFresh graduate from university majoring in Economic Accountancy is a must.Have account receivables or accounting work experience is a plus.Detailed-oriented person.Able to and willing to work in fast pace environment and handle large volume of transactions.Can do attitude needed.Good communications, fluent & effective communication in English.Proficient use of MS Office programs including MS Word and MS Excel.Experience in Oracle system is a plusShow more """;;;;;;;
"49,1,""Application Management Services Analyst"",""Jakarta Metropolitan Area"",""The Application Management Service Analyst at CCEP is responsible for providing second-level Application support (SAP and other application with .Net & PHP based platforms), to work closely with Business users to maximize the benefits of the application solution. The team ensures that the delivery of required support services exceeds defined Service Level Agreements. The role encompasses the identification and investigation of problems and the implementation of appropriate solutions. This involves conceptual development and implementation of application enhancements, cross-skilling in multiple application modules, training users, working with programs to deliver the appropriate solutions, and providing second-level support.Additionally, this role provides services such as system investigation and working closely with the Platform team to do application fixing. This role is also responsible to provide required SOP documentation to first-level support (helpdesk) to enable them to resolve the issue. This role needs knowledge of the technical skill, communication, documentation, and analysis to provide service on Application Enhancement Requests that are assigned to the Service Delivery Team.Scope & Responsibilities:Provide second level of application support (SAP and other Azure applications used by business) to IT staff and business users.Investigate and resolve incidents/problems escalated to the team.Create and solve problem management tickets to manage repeating incidents and ensure implementation of solutions to fix the root cause.Work closely with other technical teams and solutions delivery teams to resolve support issues.Part of the service transition of the project to Business-as-Usual supportEscalate high-priority incidents in line with the IT escalation framework.Ensure adequate functional documentation exists for developed programs.Contribute to the ongoing improvement of development and technical standards.Provide a functional specification of the Application Enhancement RequestComplete the Testing and User Acceptance TestTake responsibility for providing and managing a work environment that is safe and without risk to health by ensuring OHS policy, plans, procedures, induction, training, and work instructions are followed. Ensure that hazard management including identification, assessment, and control is undertaken.Education Background:Holding a minimum “S1’ Degree from a reputable university, ideally tertiary qualified in IT or a related disciplineProfessional Experience:Minimum 2 years' experience in IT.Experience in application problem solving or working in an ITIL environment.Experience in supporting ERP system such as WMS System, and SAP HCM are preferable.Experience in supporting applications with Azure.Experience in supporting applications with .Net & ReactJsExperience in supporting applications by analyzing data in SQL Database using query language.Show more """;;;;;;;
"50,1,""Corporate Finance Analyst (Financial Modelling)"",""Jakarta, Indonesia"",""Are you Fresh Degree holder major in Economics / Finance / Accounting? Are you right now doing a CFA Certification? Are you returning overseas graduate with the above mentioned majors? Have you intern in Consulting Companies? We would love to see your application for this job role.Kenangan Brands who owns Kopi Kenangan is hiring a Corporate Finance Analyst (Financial Modelling) who is an expert in financial modelling, feasibility studies with strong business acumen.If you are interested to work with a F&B Unicorn in SEA with operations in Indonesia, Malaysia and soon Singapore"; we would love to hear from you.Ideal Candidate Profile:Bachelor's or master's degree from a top tier university with at least a year of experience in a fast-paced environment such as consulting firm, venture capital or private equity fund, investment bank or corporate development team.Fresh graduate from top universities with financial modeling experience in internship is welcomed to apply.At least 1 year of financial modelling, data skills such as pulling data from web or external sources; as well as competitive market analysis.Possess business acumen, prior fundraising or transaction service experience will be advantageous.Able to see the big picture while at the same time have a strong attention to detail and know when to zoom into a specific topic.Strong communication skills, team player; organized and work in a systematic manner.Self-sufficient and able to take full ownership of a project; with an entrepreneur mindset with a doer / hands-on mentality.Job Responsibilities:Responsible for financial modelling, competitor analysis, track Company’s business plan and financial performance and create business plans for the growth of our business.Work closely with other departments such as the business intelligence and real estate team to track key business KPIs and prepare internal and external presentations.Drive the development of quantitative financial models and collaborate with other departments (Supply chain, Strategy, Marketing, Business Development, Operations) to assist management in decision making.Evaluate, implement and drive established solution from parent company such as best practices and operating procedures; make localization adjustment where necessary.More about Kenangan BrandsKenangan Brands owns multiple brands:Kopi Kenangan, a much loved coffee chain store with close to 800 outlets across Indonesia;Kenangan Coffee which we launched in Malaysia in 2022, where we now have more than 25 coffee chain stores in SelangorKenangan Coffee which we launched in Singapore in 2023, where we have 4 stores;" andKopi Kenangan Hanya Untukmu, our Ready-To-Drink FMCG subsidiary.Show more """
"51,1,""Business Intelligence Specialist"",""East Jakarta, Jakarta, Indonesia"",""ResponsibilitiesGathering requirements with various stakeholders/key users.Conducting data exploration on the data used for analysis.Collaborating with the functional team and developers to create BI solutions.Processing data until it can be used for analysis.Creating a dashboard that assists users in gaining insights and performing analysis.Conducting user acceptance tests and delivering analysis results to key users.RequirementsCandidate must own at least Bachelor Degree in Computer Science / Information System or any related major with minimum GPA 3.00 (on a scale of 4.00)At least 3 years of experience in data processing / visualization or fresh graduates are welcome to applyHaving excellent analytical skill, problem solving skills, initiative, team work & excellent communication skillExperience using MicroStrategy or any tools for data processing / visualization and database tools exp. Greenplum & PentahoShow more """;;;;;;;
"52,1,""Admin Kontrak"",""Jakarta, Jakarta, Indonesia"",""Responsibilities:Responsible for data entry process, checking the results of CE’s visitation and on each work subject such as Assign, Tagging & SKPRMaintain company inventory and assetsResponsible to produce documents and report for each logistics used (Printing)Monitor and manage CE visit schedules for customers and coordinate to the Field Coordinator (Dispatcher)Requirements:Candidates must possess at least Bachelor's Degree in any major (Fresh graduate are welcome)Willing to work in shifting schedule including weekends and public holidaysHave good communication skillsFast learner and able to work under pressureCustomer and Service orientedAble to adapt in dynamic company culture and fast-paced environmentAble to bring a positive attitude within colleagues and towards customersShow more """;;;;;;;
"53,1,""Data Science (AL Engineer)"",""Bandung, West Java, Indonesia"",""Company Description: Menyedia mesin konstruksi & alat berat terbesar di Indonsia, kontraktor penambangan, konstruksi industri dan energi. Job Description:Data Science (AL Engineer)Show more """;;;;;;;
"54,1,""IT Technical Support"",""East Jakarta, Jakarta, Indonesia"",""ResponsibilitiesIT Supports are responsible for overseeing the daily performance of computer systems and answer user inquiries regarding computer software or hardware operation to resolve problems.Set up equipment for employee use, performing or ensuring proper installation of cables, operating systems, or appropriate software.Install and perform minor repairs to hardware, software, or peripheral equipment, following design or installation specifications.RequirementsMinimal Bachelor degree in Computer Science or related departments with minimum GPA 3.00 (on a scale of 4.00)Familiar with PC hardware, printer, scanner, peripheral equipment, mobile devices.Fundamental understanding of IT concepts regarding hardware and software, networking, data storage, data backups, and monitoring.Understand client pc connectivity - ethernet, TCP/IP, switch, routerKnowledgeable in basic LAN and WLANExcellent in listening skills, understand exactly what users require.Sociable, communicative, responsible, proactive, friendly, and having a good mannerWilling to be placed in Cakung or KuninganShow more """;;;;;;;
"55,1,""Data Analyst"",""Jakarta, Indonesia"",""It's fun to work in a company where people truly BELIEVE in what they're doing!‎Job DescriptionBecome thinking partner to Accommodation stakeholder. Design, perform, and disseminate descriptive or diagnostic analyses with valuable findings and actionable insights to better understand the current business performance and/or potentialsDesign, test, and collaborate with relevant parties (e.g Product Eng., Data Eng.) to enable, extract, or enrich data/data pipeline. Develop ETL pipelines within a robust framework that is highly automated and re-usable for different use-cases.Develop dashboards not just for monitoring, but to produce actionable insights that decision makers can use to conduct data exploration, or derive quick insights.Work with the business to answer tactical questions, often via our experiments platform, that will affect the development of product features.Work with the business to answer strategic questions that will affect the long-term goals of the business.Our tech-stack: BigQuery, DBt, Python, Github, Google Looker Studio, Tableau‎RequirementsPassionate in data, analysis, or insights with high curiosity and skepticism.Good communication, presentation, and storytelling skills to deliver data-inspired findings.Comfortable working with open-ended questions and potentially ambiguous problem statements4+ years of data role experience (analyst, scientist, or engineer).3+ years of hands-on experience with SQL, spreadsheet, and R/Python.3+ years of dashboarding experience with BI or dataviz tools (Tableau, Looker Studio, Domo etc.).Prior experience in conducting statistical experimentation or A/B testing is a plus.Prior experience in working on cloud platforms (GCP, AWS, Azure, etc.) is a plus.Bachelor/Master’s degree majoring in Statistics, Mathematics, Physics, Computers/Informatics, Engineering, or Economics is a plus.‎If you like wild growth and working with happy, enthusiastic over-achievers, you'll enjoy your career with us!Show more """;;;;;;;
"56,1,""Business Intelligence Internship"",""Jakarta, Jakarta, Indonesia"",""ResponsibilitiesAbout us:FIT HUB is a venture-backed technology driven health and wellness startup based in Jakarta, Indonesia. Founded in 2020, FIT HUB’s mission is to democratize access to Health and Wellness for all Indonesians. We believe that everyone should have access to improving their health and wellness, so we’ve built FIT HUB from the ground up to make exercising friendly, affordable, and fun for new gym-goers and fitness-enthusiasts alike.The OpportunityAs BI Intern, you will be part of the Operations Team. You'll be working closely with our experienced BI Managers and Analysts, gaining hands-on experience in data analysis, reporting, and decision-making processes.What You Will DoDevelop and maintain SQL queries and routines for data extraction and analysis.Analyze large datasets to identify trends, patterns, and insights.Collaborate with cross-functional teams to support data-driven decision-making.Participate in the development of BI tools and dashboards.RequirementsWhat We NeedCurrently pursuing a degree in Computer Science, Information Technology, Data Science, or a related field.Strong proficiency in SQL and an understanding of relational databases.Demonstrated initiative and ability to work independently on projects.Effective communication and collaboration abilities.Eagerness to learn and contribute in a fast-paced environment.Show more """;;;;;;;
"57,1,""People Development Specialist"",""Jakarta, Jakarta, Indonesia"",""ResponsibilitiesFacilitate and map out employee competency development programs both in terms of soft skills and hard skills and meet workforce needs to achieve the company's vision and mission.Providing data on employee competency development.Record employee performance appraisal assessments so that they can be evaluated for further employee development planning.Monitor the progress of the orientation period for new employees and the acting period for promotional employees so that the learning process can be utilized optimallyMake reports on all PDv work activities, both routine and non-routine, so that they can provide information regarding activities, identification of problems, and progress achievedRequirementsMinimum Bachelor's Degree in PsychologyMinimum 3-4 years of experience in People DevelopmentMaster the concept of people development, organizational behavior, learning conceptGood understanding of competency, psychodiagnostic, and counseling techniquesAble to become a Trainer/Train The TrainerUnderstand interview techniques, communication, and recruitment systemsShow more """;;;;;;;
"58,1,""Brand Analytics"",""Jakarta, Jakarta, Indonesia"",""The Brand Analytics role is responsible for providing insights and recommendations that help shape the brand strategy, improve customer engagement, and optimize marketing efforts across all channels.Key Responsibilities:Data Analysis and Reporting:Collect, analyze, and interpret brand data across various platforms including social media, website traffic, and other digital marketing channelsMonitor and report on key performance indicators (KPIs) related to brand health such as brand awareness, brand equity, customer engagement levels, and market penetrationMarket and Consumer Research:Conduct market research to understand industry trends, competitor strategies, and market opportunitiesPerform consumer research to identify customer demographics, preferences, behaviors, and perceptions of the brandUtilize advanced analytics techniques to predict market trends and customer behaviorsStrategy Development:Provide actionable insights to support the development of marketing strategies aimed at achieving brand growth and enhancing market positionCollaborate with marketing and product teams to refine messaging, targeting, and positioning based on analytics findingsCampaign Analysis and Optimization:Evaluate the effectiveness of marketing campaigns and strategies, using data analytics to assess ROI and other performance metricsRecommend adjustments to marketing campaigns and strategies based on data-driven insights to improve future performanceStakeholder Collaboration:Work closely with marketing, sales, and product development teams to ensure alignment on brand strategy and executionPresent findings and strategic recommendations to senior management and key stakeholders regularlyInnovation and Continuous Improvement:Stay updated with the latest tools, technologies, and methodologies in data analytics and marketing researchAdvocate for and implement improvements in data collection, analysis processes, and technologies to enhance the overall capability of the brand analytics functionRequirements:Proficient in data collection, analysis, and interpretation across various platforms (social media, website analytics, digital marketing channels)Experienced in monitoring and reporting on key performance indicators (KPIs) related to brand healthFamiliar with data analytics tools and platforms (e.g., Excel, SQL, Python, Google Analytics)Strong background in market research methodologies and consumer researchSkilled in applying advanced analytics techniques (e.g., predictive modeling, segmentation analysis)Proven track record in providing actionable insights for marketing strategy developmentCollaborative approach in working with marketing and product teamsAbility to evaluate and optimize marketing campaigns based on data-driven insightsShow more """;;;;;;;
"59,1,""Social Media Specialist"",""South Jakarta, Jakarta, Indonesia"",""Kopi Kenangan attained the status of F&B Unicorn in SEA in 2022"; which is a feat for a company that started operating in late 2017.We are currently seeking a talented and dynamic Social Media Specialist to join our team and take charge of our social media strategy. As a Social Media Specialist, you will play a crucial role in create a creative plan for our social media campaign implementation and strategies to increase brand awareness. If this sounds like you, we would love to hear from you.Ideal Candidate Profile:Bachelor's degree with 4 years of experience in digital marketing and social media.Strong writing and communication skills.Passionate about social media trends and innovations.Experience handling digital and media advertising.Fluent in english.Job Roles:Develop and implement a comprehensive social media strategy to increase brand awareness, generate leads, and drive website traffic.Work closely with partners to develop results-driven organic, paid social media, and digital ads strategies.Create engaging and relevant content for all social media platforms, including but not limited to Facebook, Instagram, Twitter, LinkedIn, and TikTok.Monitor and manage the company's social media accounts, ensuring consistent brand. messaging and maintaining a strong online presence, and maintain all social media followers growth rate.Analyze social media metrics and performance data to track the success of campaigns and identify areas for improvement.Assist in the creation of social media advertising campaigns to increase brand exposure and reach target audiences.Manage our social media marketing budget align with company goals and target.Keep up with current social media trends collaboration.More about Kenangan BrandsKenangan Brands owns multiple brands:Kopi Kenangan, a much loved coffee chain store with close to 900 outlets across Indonesia;Kenangan Coffee which we launched in Malaysia in 2022, where we now have more than 45 coffee chain stores;Kenangan Coffee which we launched in Singapore in 2023, where we have 4 stores;" andKopi Kenangan Hanya Untukmu, our Ready-To-Drink FMCG subsidiary.If you have relevant experience and would be interested in such an opportunity, please send your updated resume to: apac.jobs@kopikenangan.comShow more """;;;
"60,1,""Finance & Data Analyst Supervisor"",""Jakarta, Jakarta, Indonesia"",""ResponsibilitiesProcess and manage data related to operational and warehouse activities.Analyze data to provide insights into sales performance and inventory status.Maintain a comprehensive database for efficient data retrieval.Collaborate with cross-functional teams to gather and organize relevant data.Ensure data accuracy and integrity.Generate reports and presentations based on data analysis.Support decision-making processes by providing timely and accurate information.RequirementsMinimum Bachelor's degree in Accounting, Financial Management, or Statistics.At least 3 years of consistent experience in finance, accounting, and taxation.Previous experience in the Restaurant, Cafe, and/or Lounge industry.Expertise in creating and analyzing financial reports and integrating supporting data.Certification in finance and taxation training.Proficient in Microsoft Office (Excel).Show more """;;;;;;;
"61,1,""Data Analyst"",""Jakarta Metropolitan Area"",""What will you do:Investigate anomalies in our data and operationsIdentify, analyze, and interpret trends or patterns in complex data setsFilter and “clean” data by reviewing computer reports and performance indicators to locate and correct code problemsDoing data selection & preparation and data analysis using different data mining method such as clustering, classification, regression, association rules, etcInterpret data, analyze results using statistical techniques and provide ongoing reportsImporting, cleaning, transforming, validating or modeling data with the purpose of understanding or making conclusions from the data for decision making purposeWhat are we looking:Bachelor’s Degree in Computer Science, Engineering, Statistics, Mathematics, Information Management or equivalentStrong analytical and planning skillsHave basic knowledge of SQL, and preferably experience business intelligence tools (Excel, R, Python, etc) and data visualization tools (Tableau, etc)Technical expertise regarding ETL dataShow more """;;;;;;;
"62,1,""Accounting & Bookkeeping (Associate)"",""Jakarta, Indonesia"",""About The JobSetting up for accounting system and migration of opening balancesAssist seniors in the full spectrum of company accounts such as general ledger, accounts payable and accounts receivable functions, bank reconciliation, maintain fixed assets register, prepare management accounts and statutory financial statementsAssist manager or assistant manager to manage a portfolio of clients by providing accounting and administrative support to clients.Coordinate and liaise with clients on day-to-day accounting matters and queriesManaging client deliverables to ensure that agreed timelines are met.Other incidental work as assigned from time to time.What We Are Looking For:Accounting graduates with GPA of minimum 3.0 (of 4.0 scale)For experienced Associates, minimum one year relevant working experience is requiredProficient with International Financial Reporting Standards.Good interpersonal skills and a strong command of the EnglishProficient in MS Office applications.Able to work independently and work under tight deadlinesMeticulous, organized, detailed and deadline-orientedEnjoy working in a collaborative environment.Only shortlisted candidates will be contacted by KPMG Siddharta Advisory Recruitment team. All applicants' information and personal data collected will be treated strictly confidential and used for recruitment purposes only.Show more """;;;;;;;
"63,1,""Category Development Executive"",""Jakarta Metropolitan Area"",""ResponsibilitiesDefine category strategy and growth driver.Analyze data or insights to determine industry and consumer trends.Translate the strategy into monthly & yearly planning, covering promotion & pricing plan, guideline, and in store excellence.Working together with brand team to strengthen commercial plan and do deployment to channel team.RequirementsCandidate must own at least a Bachelor Degree in Engineering major with a minimum GPA of 3.00 (on a scale of 4.00).Fresh graduates welcome to apply.Good with Data.Have a good communication skills.Show more """;;;;;;;
"64,1,""Junior Data Analyst"",""Jakarta, Indonesia"",""McEasy, a transportation management solution to simplify complex logistics operations. We are looking for Junior Data Analyst to join our ever growing teamIf you are a keen learner, self-driven, and looking to be a part of a team that is passionate with helping each other, we want to hear from youWhat will you do?Identify and evaluate relevant information to address strategic business challenges.Obtaining and analyzing relevant data in order to solve strategic business problems.Create visualization or monitoring of relevant metrics, both business unit level or managementCreate presentations that are powerful and persuasiveAssist team manager in framing business concerns and monitor company performanceSupport manager in project executionQualifications:Proficient in using data visualization tools including Power BI, TableauStrong technical skills including SQL programming language, MicrosoftHaving robust strategic and analytical skills, also intellectual curiosityExcellent numerical analysis and problem solving skillsExcellent communication, collaboration, and presentation skills.Having internship experience as Data analyst or Data strategy in Big FourAble to Work from Office 5 days/week.Placement: Jakarta - CikiniJoin us and help us find the next rock stars of our team! If you think you can handle our quirky hiring process and want to make a real impact, we can’t wait to meet you!Show more """;;;;;;;
"65,1,""Graduate Development Program"",""Tangerang, Banten, Indonesia"",""Sinar Mas Land Graduate Development Program is a 2-year career acceleration program to prepare top graduates becoming our next generation leaders by working hand-in-hand with high-performing team to answer complex business challenges and bring transformation across our diverse line of businesses. You will become the agent of change in a dynamic working environment and working with people from different background with mission to drive forward Sinar Mas Land's businesses and work together to go beyond.Come and join us as you will experience intensive career development & enrichment journey in this program.Qualifications:Fresh graduates from reputable universities with min. GPA 3.50 on a 4.00 scale.Individuals with maximum 2 years of working experience are welcome to apply.Strong business acumen, digital literation, and design thinking.Demonstrated excellent communication skills across different level of stakeholders with ability to present data and facts through effective presentation.Highly adaptable across different business environments.Show more """;;;;;;;
"66,1,""Area Operations Staff (Jakarta)"",""Jakarta, Jakarta, Indonesia"",""About The RoleArea Operations Staff accountable and responsible to support Area Operations Supervisor for all spectrum operation drivers at area level, including but not limited to driver engagement activity, driver acquisition, and consistently helping to solve driver problems on the field. Handle conflict, regulation compliance and maintain stakeholders in the area.What Will You DoHandle all the driver community, marketing, and driver care responsibilities on satellite levelHandle channel walk in center on each areaManage driver’s problemsManage service time, driver and customer satisfactionCoordinate with Area Operations Supervisor for day-to-day escalated issues around driver service and customer serviceWhat You Will NeedFresh graduate or having min. 1 years experience in related areaBachelor degree from reputable universityAble to handle walk in channelExperiences in face to face serviceExperiences working with excel and do data visualizationWilling to improve driver satisfactionAbout The TeamAs a Area Operations Staff, he/she will support the Area Operations Supervisor on a day to day basis. He/she will work very intensively and collaborate with other Area Operation Staff in respective area. He/she also will work closely with the drivers in the field and will be the first contact for drivers to escalate any issues.About GoTo GroupGoTo Group is the largest digital ecosystem in Indonesia with its mission to “Empower Progress’ by offering technological infrastructure and solutions for everyone to access and thrive in the digital economy. The GoTo ecosystem consists of on-demand transportation services, food and grocery delivery, logistics and fulfillment, as well as financial and payment services through the Gojek and GoTo Financial platforms.It is the first platform in Southeast Asia that hosts these crucial cases in a single ecosystem, capturing the majority of Indonesia’s vast consumer household.About GojekGojek is Southeast Asia’s leading on-demand platform and pioneer of the multi-service ecosystem with over 2.5 million driver partners across the regions offering a wide range of services such as transportation, food delivery, logistics and more. With its mission to create impact at scale, Gojek is committed to resolving consumer problems and raising standards of living by connecting consumers to the best providers of goods and services in the market.About GoTo FinancialGoTo Financial accelerates financial inclusion through its leading financial services and merchants solutions. Its consumer services include GoPay and GoPayLater and serve businesses of all sizes through Midtrans, Moka, GoBiz Plus, GoBiz, and Selly. With its trusted and inclusive ecosystem of products, GoTo Financial is open to new growth opportunities and aims to empower everyone to Make It Happen, Make It Together, Make It Last.GoTo and its business units, including Gojek and GoToFinancial (""""GoTo"""") only post job opportunities on our official channels on our respective company websites and on LinkedIn. GoTo is not liable for any job postings or job offers that did not originate from us. You should conduct your own due diligence to prevent being victims of any fake job scams, if they did not originate from GoTo's official recruitment channels.Show more """;;;;;;;
"67,1,""Auditor Head Office"",""Jakarta, Jakarta, Indonesia"",""Fresh Graduates, memiliki pengalaman magang atau kerja di KAP lebih disukaiMemiliki kemampuan analisa yang baik dan kemampuan dalam mengolah data di Excel dengan baikMemiliki basic knowledge di bidang teknik informatikaBersedia melakukan perjalanan dinas keluar kota untuk melakukan audit lapanganWajib mendaftar melalui web career ACC di bit. ly/auditorACC atau cari posisi Auditor. Lamaran akan diproses melalui web career ACC.Setelah mendaftar, Anda diwajibkan mengerjakan Self Exploration & Discovery Test A dan B pada Dashboard Profil di web career ACCMinimum QualificationsMelakukan pelaporan audit di tiap cabang ACC sesuai dengan pembagian cabangMelakukan kontrol akurasi SOP dan Manajemen Resiko di cabang ACCMelakukan briefing terkait temuan audit dan memberikan rekomendasi ke ManagementShow more """;;;;;;;
